"","parameterQuality","parameterTravel","parameterMain","trialN","mouse_5.time","mouse_3.time","mouse_4.time","participant","v1_age","v2_sex","v3_handedness","v4_vision"
"3121",1,0,0,0,1.56357979774,NA,NA,15,23,"m","r","1"
"3122",1,0,0,0,16.4434070587,NA,NA,15,23,"m","r","1"
"3123",0,0,1,0,NA,2.91897892952,NA,15,23,"m","r","1"
"3124",0,0,1,0,NA,3.39100718498,NA,15,23,"m","r","1"
"3125",0,0,1,0,NA,3.54123187065,NA,15,23,"m","r","1"
"3126",0,0,1,0,NA,3.4865860939,NA,15,23,"m","r","1"
"3127",0,0,1,0,NA,3.07813692093,NA,15,23,"m","r","1"
"3128",0,0,1,0,NA,3.37835097313,NA,15,23,"m","r","1"
"3129",0,0,1,0,NA,3.18621397018,NA,15,23,"m","r","1"
"3130",0,0,1,0,NA,3.14827203751,NA,15,23,"m","r","1"
"3131",0,0,1,0,NA,2.77432799339,NA,15,23,"m","r","1"
"3132",0,0,1,0,NA,3.08482694626,NA,15,23,"m","r","1"
"3133",0,0,1,0,NA,4.23445796967,NA,15,23,"m","r","1"
"3134",0,0,1,0,NA,2.96196079254,NA,15,23,"m","r","1"
"3135",0,0,1,0,NA,3.20745611191,NA,15,23,"m","r","1"
"3136",0,0,1,0,NA,3.19162201881,NA,15,23,"m","r","1"
"3137",0,0,1,0,NA,3.43330597878,NA,15,23,"m","r","1"
"3138",0,0,1,0,NA,3.69707584381,NA,15,23,"m","r","1"
"3139",0,0,1,0,NA,3.74972701073,NA,15,23,"m","r","1"
"3140",0,0,1,0,NA,3.48813295364,NA,15,23,"m","r","1"
"3141",0,0,1,0,NA,4.04358100891,NA,15,23,"m","r","1"
"3142",0,0,1,0,NA,3.94433808327,NA,15,23,"m","r","1"
"3143",0,0,1,0,NA,4.1799390316,NA,15,23,"m","r","1"
"3144",0,0,1,0,NA,3.34966993332,NA,15,23,"m","r","1"
"3145",0,0,1,0,NA,3.40825796127,NA,15,23,"m","r","1"
"3146",0,0,1,0,NA,3.53330087662,NA,15,23,"m","r","1"
"3147",0,0,1,0,NA,3.34257602692,NA,15,23,"m","r","1"
"3148",0,0,1,0,NA,3.35312390327,NA,15,23,"m","r","1"
"3149",0,0,1,0,NA,2.48066210747,NA,15,23,"m","r","1"
"3150",0,0,1,0,NA,2.74200081825,NA,15,23,"m","r","1"
"3151",0,0,1,0,NA,2.42184281349,NA,15,23,"m","r","1"
"3152",0,0,1,0,NA,2.74161195755,NA,15,23,"m","r","1"
"3153",0,0,1,0,NA,2.47737503052,NA,15,23,"m","r","1"
"3154",0,0,1,0,NA,2.34992694855,NA,15,23,"m","r","1"
"3155",0,0,1,0,NA,3.16135191917,NA,15,23,"m","r","1"
"3156",0,0,1,0,NA,2.58274197578,NA,15,23,"m","r","1"
"3157",0,0,1,0,NA,2.45715212822,NA,15,23,"m","r","1"
"3158",0,0,1,0,NA,2.65139698982,NA,15,23,"m","r","1"
"3159",0,0,1,0,NA,2.43661212921,NA,15,23,"m","r","1"
"3160",0,0,1,0,NA,2.48616504669,NA,15,23,"m","r","1"
"3161",0,0,1,0,NA,2.52995705605,NA,15,23,"m","r","1"
"3162",0,0,1,0,NA,2.45898389816,NA,15,23,"m","r","1"
"3163",0,0,1,0,NA,3.11377286911,NA,15,23,"m","r","1"
"3164",0,0,1,0,NA,2.42500305176,NA,15,23,"m","r","1"
"3165",0,0,1,0,NA,2.63800120354,NA,15,23,"m","r","1"
"3166",0,0,1,0,NA,2.52138209343,NA,15,23,"m","r","1"
"3167",0,0,1,0,NA,2.7811050415,NA,15,23,"m","r","1"
"3168",0,0,1,0,NA,2.62554788589,NA,15,23,"m","r","1"
"3169",0,0,1,0,NA,2.52554297447,NA,15,23,"m","r","1"
"3170",0,0,1,0,NA,2.65978813171,NA,15,23,"m","r","1"
"3171",0,0,1,0,NA,2.75828313828,NA,15,23,"m","r","1"
"3172",0,0,1,0,NA,2.67785906792,NA,15,23,"m","r","1"
"3173",0,0,1,0,NA,3.02582907677,NA,15,23,"m","r","1"
"3174",0,0,1,0,NA,2.73980307579,NA,15,23,"m","r","1"
"3175",0,0,1,0,NA,3.1797440052,NA,15,23,"m","r","1"
"3176",0,0,1,0,NA,2.54158401489,NA,15,23,"m","r","1"
"3177",0,0,1,0,NA,2.2722890377,NA,15,23,"m","r","1"
"3178",0,0,1,0,NA,2.50788998604,NA,15,23,"m","r","1"
"3179",0,0,1,0,NA,4.01191902161,NA,15,23,"m","r","1"
"3180",0,0,1,0,NA,4.49235010147,NA,15,23,"m","r","1"
"3181",0,0,1,0,NA,3.25892591476,NA,15,23,"m","r","1"
"3182",0,0,1,0,NA,2.47533512115,NA,15,23,"m","r","1"
"3183",0,0,1,0,NA,2.57664299011,NA,15,23,"m","r","1"
"3184",0,0,1,0,NA,3.1437189579,NA,15,23,"m","r","1"
"3185",0,0,1,0,NA,2.66059589386,NA,15,23,"m","r","1"
"3186",0,0,1,0,NA,3.24425411224,NA,15,23,"m","r","1"
"3187",0,0,1,0,NA,3.15993785858,NA,15,23,"m","r","1"
"3188",0,0,1,0,NA,2.97822022438,NA,15,23,"m","r","1"
"3189",0,0,1,0,NA,2.67877602577,NA,15,23,"m","r","1"
"3190",0,0,1,0,NA,2.43653893471,NA,15,23,"m","r","1"
"3191",0,0,1,0,NA,2.87787818909,NA,15,23,"m","r","1"
"3192",0,0,1,0,NA,2.71298503876,NA,15,23,"m","r","1"
"3193",0,0,1,0,NA,3.14686989784,NA,15,23,"m","r","1"
"3194",0,0,1,0,NA,2.84681487083,NA,15,23,"m","r","1"
"3195",0,0,1,0,NA,3.36055111885,NA,15,23,"m","r","1"
"3196",0,0,1,0,NA,2.41130208969,NA,15,23,"m","r","1"
"3197",0,0,1,0,NA,38.4172580242,NA,15,23,"m","r","1"
"3209",0,1,0,0,NA,NA,3.92122101784,16,29,"m","r","1"
"3210",0,1,0,0,NA,NA,3.70741796494,16,29,"m","r","1"
"3211",0,1,0,0,NA,NA,4.02847790718,16,29,"m","r","1"
"3212",0,1,0,0,NA,NA,3.91063499451,16,29,"m","r","1"
"3213",0,1,0,0,NA,NA,3.67516493797,16,29,"m","r","1"
"3214",0,1,0,0,NA,NA,3.82501888275,16,29,"m","r","1"
"3215",0,1,0,0,NA,NA,3.92458605766,16,29,"m","r","1"
"3216",0,1,0,0,NA,NA,3.92549300194,16,29,"m","r","1"
"3217",0,1,0,0,NA,NA,4.02424001694,16,29,"m","r","1"
"3218",0,1,0,0,NA,NA,3.75905609131,16,29,"m","r","1"
"3219",0,1,0,0,NA,NA,3.7895128727,16,29,"m","r","1"
"3220",0,1,0,0,NA,NA,4.02421522141,16,29,"m","r","1"
"3221",0,1,0,0,NA,NA,3.74112606049,16,29,"m","r","1"
"3222",0,1,0,0,NA,NA,3.66123199463,16,29,"m","r","1"
"3223",0,1,0,0,NA,NA,3.99173688889,16,29,"m","r","1"
"3224",0,1,0,0,NA,NA,3.92557406425,16,29,"m","r","1"
"3225",0,1,0,0,NA,NA,3.00780391693,16,29,"m","r","1"
"3226",0,1,0,0,NA,NA,2.67537307739,16,29,"m","r","1"
"3227",0,1,0,0,NA,NA,2.87787413597,16,29,"m","r","1"
"3228",0,1,0,0,NA,NA,2.83916306496,16,29,"m","r","1"
"3229",0,1,0,0,NA,NA,2.75878715515,16,29,"m","r","1"
"3230",0,1,0,0,NA,NA,2.95867013931,16,29,"m","r","1"
"3231",0,1,0,0,NA,NA,2.90825390816,16,29,"m","r","1"
"3232",0,1,0,0,NA,NA,2.74176502228,16,29,"m","r","1"
"3233",0,1,0,0,NA,NA,2.07485699654,16,29,"m","r","1"
"3234",0,1,0,0,NA,NA,2.87568283081,16,29,"m","r","1"
"3235",0,1,0,0,NA,NA,4.00663113594,16,29,"m","r","1"
"3236",0,1,0,0,NA,NA,4.275151968,16,29,"m","r","1"
"3237",0,1,0,0,NA,NA,4.27487206459,16,29,"m","r","1"
"3238",0,1,0,0,NA,NA,3.86045217514,16,29,"m","r","1"
"3239",0,1,0,0,NA,NA,3.89158201218,16,29,"m","r","1"
"3240",0,1,0,0,NA,NA,3.8415749073,16,29,"m","r","1"
"3241",0,1,0,0,NA,NA,3.90882992744,16,29,"m","r","1"
"3242",0,1,0,0,NA,NA,3.8254711628,16,29,"m","r","1"
"3243",0,1,0,0,NA,NA,3.90762281418,16,29,"m","r","1"
"3244",0,1,0,0,NA,NA,3.82631492615,16,29,"m","r","1"
"3245",0,1,0,0,NA,NA,3.89211392403,16,29,"m","r","1"
"3246",0,1,0,0,NA,NA,3.85950994492,16,29,"m","r","1"
"3247",0,1,0,0,NA,NA,3.8917889595,16,29,"m","r","1"
"3248",0,1,0,0,NA,NA,3.86046385765,16,29,"m","r","1"
"3249",0,1,0,0,NA,NA,3.86610984802,16,29,"m","r","1"
"3250",0,1,0,0,NA,NA,3.92635607719,16,29,"m","r","1"
"3251",0,1,0,0,NA,NA,3.77518701553,16,29,"m","r","1"
"3252",0,1,0,0,NA,NA,3.57548308372,16,29,"m","r","1"
"3253",0,1,0,0,NA,NA,4.17849802971,16,29,"m","r","1"
"3254",0,1,0,0,NA,NA,3.92497301102,16,29,"m","r","1"
"3255",0,1,0,0,NA,NA,3.80773997307,16,29,"m","r","1"
"3256",0,1,0,0,NA,NA,3.80968284607,16,29,"m","r","1"
"3257",0,1,0,0,NA,NA,3.94622302055,16,29,"m","r","1"
"3258",0,1,0,0,NA,NA,3.7493391037,16,29,"m","r","1"
"3259",0,1,0,0,NA,NA,3.98923897743,16,29,"m","r","1"
"3260",0,1,0,0,NA,NA,3.77617192268,16,29,"m","r","1"
"3261",0,1,0,0,NA,NA,3.79059886932,16,29,"m","r","1"
"3262",0,1,0,0,NA,NA,35.2763490677,16,29,"m","r","1"
"3263",1,0,0,0,3.32676005363,NA,NA,16,29,"m","r","1"
"3264",1,0,0,0,3.11248493195,NA,NA,16,29,"m","r","1"
"3265",1,0,0,0,3.29258203506,NA,NA,16,29,"m","r","1"
"3266",1,0,0,0,2.96639609337,NA,NA,16,29,"m","r","1"
"3267",1,0,0,0,3.29643392563,NA,NA,16,29,"m","r","1"
"3268",1,0,0,0,3.1475892067,NA,NA,16,29,"m","r","1"
"3269",1,0,0,0,3.10737705231,NA,NA,16,29,"m","r","1"
"3270",1,0,0,0,3.20205307007,NA,NA,16,29,"m","r","1"
"3271",1,0,0,0,3.21461319923,NA,NA,16,29,"m","r","1"
"3272",1,0,0,0,3.21057009697,NA,NA,16,29,"m","r","1"
"3273",1,0,0,0,3.20758795738,NA,NA,16,29,"m","r","1"
"3274",1,0,0,0,3.35125899315,NA,NA,16,29,"m","r","1"
"3275",1,0,0,0,3.11575508118,NA,NA,16,29,"m","r","1"
"3276",1,0,0,0,3.13973402977,NA,NA,16,29,"m","r","1"
"3277",1,0,0,0,3.06913518906,NA,NA,16,29,"m","r","1"
"3278",1,0,0,0,2.20848083496,NA,NA,16,29,"m","r","1"
"3279",1,0,0,0,2.72455692291,NA,NA,16,29,"m","r","1"
"3280",1,0,0,0,2.414716959,NA,NA,16,29,"m","r","1"
"3281",1,0,0,0,2.47530412674,NA,NA,16,29,"m","r","1"
"3282",1,0,0,0,2.51787304878,NA,NA,16,29,"m","r","1"
"3283",1,0,0,0,2.40981602669,NA,NA,16,29,"m","r","1"
"3284",1,0,0,0,2.37058997154,NA,NA,16,29,"m","r","1"
"3285",1,0,0,0,2.40779018402,NA,NA,16,29,"m","r","1"
"3286",1,0,0,0,2.45330905914,NA,NA,16,29,"m","r","1"
"3287",1,0,0,0,2.45943284035,NA,NA,16,29,"m","r","1"
"3288",1,0,0,0,2.49023914337,NA,NA,16,29,"m","r","1"
"3289",1,0,0,0,2.31346392632,NA,NA,16,29,"m","r","1"
"3290",1,0,0,0,2.37503695488,NA,NA,16,29,"m","r","1"
"3291",1,0,0,0,2.61911416054,NA,NA,16,29,"m","r","1"
"3292",1,0,0,0,2.35743999481,NA,NA,16,29,"m","r","1"
"3293",1,0,0,0,2.41957402229,NA,NA,16,29,"m","r","1"
"3294",1,0,0,0,2.00737404823,NA,NA,16,29,"m","r","1"
"3295",1,0,0,0,2.91199111938,NA,NA,16,29,"m","r","1"
"3296",1,0,0,0,2.41287684441,NA,NA,16,29,"m","r","1"
"3297",1,0,0,0,2.39181494713,NA,NA,16,29,"m","r","1"
"3298",1,0,0,0,2.46639895439,NA,NA,16,29,"m","r","1"
"3299",1,0,0,0,2.3905711174,NA,NA,16,29,"m","r","1"
"3300",1,0,0,0,2.46854686737,NA,NA,16,29,"m","r","1"
"3301",1,0,0,0,2.30808496475,NA,NA,16,29,"m","r","1"
"3302",1,0,0,0,2.56689286232,NA,NA,16,29,"m","r","1"
"3303",1,0,0,0,2.35897803307,NA,NA,16,29,"m","r","1"
"3304",1,0,0,0,2.40709090233,NA,NA,16,29,"m","r","1"
"3305",1,0,0,0,2.5587580204,NA,NA,16,29,"m","r","1"
"3306",1,0,0,0,2.07618021965,NA,NA,16,29,"m","r","1"
"3307",1,0,0,0,2.61254191399,NA,NA,16,29,"m","r","1"
"3308",1,0,0,0,2.50918316841,NA,NA,16,29,"m","r","1"
"3309",1,0,0,0,2.46718597412,NA,NA,16,29,"m","r","1"
"3310",1,0,0,0,2.51385807991,NA,NA,16,29,"m","r","1"
"3311",1,0,0,0,2.25737309456,NA,NA,16,29,"m","r","1"
"3312",1,0,0,0,2.50989508629,NA,NA,16,29,"m","r","1"
"3313",1,0,0,0,2.31056880951,NA,NA,16,29,"m","r","1"
"3314",1,0,0,0,2.51306796074,NA,NA,16,29,"m","r","1"
"3315",1,0,0,0,2.44091296196,NA,NA,16,29,"m","r","1"
"3316",1,0,0,0,2.44928193092,NA,NA,16,29,"m","r","1"
"3317",1,0,0,0,2.42454791069,NA,NA,16,29,"m","r","1"
"3318",1,0,0,0,2.41481494904,NA,NA,16,29,"m","r","1"
"3319",1,0,0,0,2.52824211121,NA,NA,16,29,"m","r","1"
"3320",1,0,0,0,2.40664196014,NA,NA,16,29,"m","r","1"
"3321",1,0,0,0,2.2636089325,NA,NA,16,29,"m","r","1"
"3322",1,0,0,0,2.43387889862,NA,NA,16,29,"m","r","1"
"3323",1,0,0,0,2.46254301071,NA,NA,16,29,"m","r","1"
"3324",1,0,0,0,2.55848288536,NA,NA,16,29,"m","r","1"
"3325",1,0,0,0,2.31701993942,NA,NA,16,29,"m","r","1"
"3326",1,0,0,0,2.50755596161,NA,NA,16,29,"m","r","1"
"3327",1,0,0,0,2.36709094048,NA,NA,16,29,"m","r","1"
"3328",1,0,0,0,2.41235303879,NA,NA,16,29,"m","r","1"
"3329",1,0,0,0,2.50159978867,NA,NA,16,29,"m","r","1"
"3330",1,0,0,0,2.51060414314,NA,NA,16,29,"m","r","1"
"3331",1,0,0,0,2.38605308533,NA,NA,16,29,"m","r","1"
"3332",1,0,0,0,2.4113111496,NA,NA,16,29,"m","r","1"
"3333",1,0,0,0,2.39253902435,NA,NA,16,29,"m","r","1"
"3334",1,0,0,0,2.46257591248,NA,NA,16,29,"m","r","1"
"3335",1,0,0,0,2.40835094452,NA,NA,16,29,"m","r","1"
"3336",1,0,0,0,2.4148068428,NA,NA,16,29,"m","r","1"
"3337",1,0,0,0,2.45775985718,NA,NA,16,29,"m","r","1"
"3338",1,0,0,0,2.46762800217,NA,NA,16,29,"m","r","1"
"3339",1,0,0,0,2.37319898605,NA,NA,16,29,"m","r","1"
"3340",1,0,0,0,2.37025594711,NA,NA,16,29,"m","r","1"
"3341",1,0,0,0,2.57949185371,NA,NA,16,29,"m","r","1"
"3342",1,0,0,0,2.43839406967,NA,NA,16,29,"m","r","1"
"3343",1,0,0,0,2.31491208076,NA,NA,16,29,"m","r","1"
"3344",1,0,0,0,2.30816817284,NA,NA,16,29,"m","r","1"
"3345",1,0,0,0,2.7126390934,NA,NA,16,29,"m","r","1"
"3346",1,0,0,0,15.5920820236,NA,NA,16,29,"m","r","1"
"3347",0,0,1,0,NA,2.95708489418,NA,16,29,"m","r","1"
"3348",0,0,1,0,NA,2.91569900513,NA,16,29,"m","r","1"
"3349",0,0,1,0,NA,2.76043796539,NA,16,29,"m","r","1"
"3350",0,0,1,0,NA,2.83712410927,NA,16,29,"m","r","1"
"3351",0,0,1,0,NA,2.91256093979,NA,16,29,"m","r","1"
"3352",0,0,1,0,NA,2.85444617271,NA,16,29,"m","r","1"
"3353",0,0,1,0,NA,2.69153904915,NA,16,29,"m","r","1"
"3354",0,0,1,0,NA,3.02515697479,NA,16,29,"m","r","1"
"3355",0,0,1,0,NA,2.82673001289,NA,16,29,"m","r","1"
"3356",0,0,1,0,NA,2.8221309185,NA,16,29,"m","r","1"
"3357",0,0,1,0,NA,2.912774086,NA,16,29,"m","r","1"
"3358",0,0,1,0,NA,3.42054414749,NA,16,29,"m","r","1"
"3359",0,0,1,0,NA,2.55428195,NA,16,29,"m","r","1"
"3360",0,0,1,0,NA,2.65829396248,NA,16,29,"m","r","1"
"3361",0,0,1,0,NA,2.80111503601,NA,16,29,"m","r","1"
"3362",0,0,1,0,NA,2.07454895973,NA,16,29,"m","r","1"
"3363",0,0,1,0,NA,2.01921796799,NA,16,29,"m","r","1"
"3364",0,0,1,0,NA,1.95895218849,NA,16,29,"m","r","1"
"3365",0,0,1,0,NA,2.01322197914,NA,16,29,"m","r","1"
"3366",0,0,1,0,NA,2.00497102737,NA,16,29,"m","r","1"
"3367",0,0,1,0,NA,2.01046705246,NA,16,29,"m","r","1"
"3368",0,0,1,0,NA,2.0209441185,NA,16,29,"m","r","1"
"3369",0,0,1,0,NA,1.95794320107,NA,16,29,"m","r","1"
"3370",0,0,1,0,NA,2.00224995613,NA,16,29,"m","r","1"
"3371",0,0,1,0,NA,2.20765900612,NA,16,29,"m","r","1"
"3372",0,0,1,0,NA,1.81187391281,NA,16,29,"m","r","1"
"3373",0,0,1,0,NA,2.02175402641,NA,16,29,"m","r","1"
"3374",0,0,1,0,NA,2.00715494156,NA,16,29,"m","r","1"
"3375",0,0,1,0,NA,1.97019696236,NA,16,29,"m","r","1"
"3376",0,0,1,0,NA,2.01505494118,NA,16,29,"m","r","1"
"3377",0,0,1,0,NA,2.03025817871,NA,16,29,"m","r","1"
"3378",0,0,1,0,NA,2.02387905121,NA,16,29,"m","r","1"
"3379",0,0,1,0,NA,2.03189611435,NA,16,29,"m","r","1"
"3380",0,0,1,0,NA,1.95557403564,NA,16,29,"m","r","1"
"3381",0,0,1,0,NA,2.05803894997,NA,16,29,"m","r","1"
"3382",0,0,1,0,NA,2.78647899628,NA,16,29,"m","r","1"
"3383",0,0,1,0,NA,2.77226209641,NA,16,29,"m","r","1"
"3384",0,0,1,0,NA,3.00518512726,NA,16,29,"m","r","1"
"3385",0,0,1,0,NA,2.71198797226,NA,16,29,"m","r","1"
"3386",0,0,1,0,NA,2.84112906456,NA,16,29,"m","r","1"
"3387",0,0,1,0,NA,2.91161990166,NA,16,29,"m","r","1"
"3388",0,0,1,0,NA,2.95585799217,NA,16,29,"m","r","1"
"3389",0,0,1,0,NA,2.86240816116,NA,16,29,"m","r","1"
"3390",0,0,1,0,NA,2.82562804222,NA,16,29,"m","r","1"
"3391",0,0,1,0,NA,2.81156301498,NA,16,29,"m","r","1"
"3392",0,0,1,0,NA,2.84243106842,NA,16,29,"m","r","1"
"3393",0,0,1,0,NA,2.98215198517,NA,16,29,"m","r","1"
"3394",0,0,1,0,NA,2.77369189262,NA,16,29,"m","r","1"
"3395",0,0,1,0,NA,2.8644528389,NA,16,29,"m","r","1"
"3396",0,0,1,0,NA,2.77583193779,NA,16,29,"m","r","1"
"3397",0,0,1,0,NA,2.89984488487,NA,16,29,"m","r","1"
"3398",0,0,1,0,NA,3.02416801453,NA,16,29,"m","r","1"
"3399",0,0,1,0,NA,2.85206580162,NA,16,29,"m","r","1"
"3400",0,0,1,0,NA,2.77937698364,NA,16,29,"m","r","1"
"3401",0,0,1,0,NA,2.79957580566,NA,16,29,"m","r","1"
"3402",0,0,1,0,NA,2.88863897324,NA,16,29,"m","r","1"
"3403",0,0,1,0,NA,2.89814901352,NA,16,29,"m","r","1"
"3404",0,0,1,0,NA,2.95674586296,NA,16,29,"m","r","1"
"3405",0,0,1,0,NA,2.64894986153,NA,16,29,"m","r","1"
"3406",0,0,1,0,NA,2.95454788208,NA,16,29,"m","r","1"
"3407",0,0,1,0,NA,2.81363105774,NA,16,29,"m","r","1"
"3408",0,0,1,0,NA,2.8197479248,NA,16,29,"m","r","1"
"3409",0,0,1,0,NA,2.89094090462,NA,16,29,"m","r","1"
"3410",0,0,1,0,NA,2.75317502022,NA,16,29,"m","r","1"
"3411",0,0,1,0,NA,3.00867986679,NA,16,29,"m","r","1"
"3412",0,0,1,0,NA,2.82070803642,NA,16,29,"m","r","1"
"3413",0,0,1,0,NA,2.99289107323,NA,16,29,"m","r","1"
"3414",0,0,1,0,NA,2.88777089119,NA,16,29,"m","r","1"
"3415",0,0,1,0,NA,2.75900602341,NA,16,29,"m","r","1"
"3416",0,0,1,0,NA,2.70517301559,NA,16,29,"m","r","1"
"3417",0,0,1,0,NA,3.05962181091,NA,16,29,"m","r","1"
"3418",0,0,1,0,NA,2.85547089577,NA,16,29,"m","r","1"
"3419",0,0,1,0,NA,2.92387700081,NA,16,29,"m","r","1"
"3420",0,0,1,0,NA,2.66935706139,NA,16,29,"m","r","1"
"3421",0,0,1,0,NA,2.75735902786,NA,16,29,"m","r","1"
"3422",0,0,1,0,NA,3.03654503822,NA,16,29,"m","r","1"
"3423",0,0,1,0,NA,2.77539396286,NA,16,29,"m","r","1"
"3424",0,0,1,0,NA,2.76949000359,NA,16,29,"m","r","1"
"3425",0,0,1,0,NA,3.02931690216,NA,16,29,"m","r","1"
"3426",0,0,1,0,NA,2.78639292717,NA,16,29,"m","r","1"
"3427",0,0,1,0,NA,2.9960539341,NA,16,29,"m","r","1"
"3428",0,0,1,0,NA,24.7860958576,NA,16,29,"m","r","1"
"3440",1,0,0,0,8.46798086166,NA,NA,17,25,"w","r","0"
"3441",1,0,0,0,7.50971698761,NA,NA,17,25,"w","r","0"
"3442",1,0,0,0,7.90793204308,NA,NA,17,25,"w","r","0"
"3443",1,0,0,0,6.99092793465,NA,NA,17,25,"w","r","0"
"3444",1,0,0,0,7.14161705971,NA,NA,17,25,"w","r","0"
"3445",1,0,0,0,7.97819185257,NA,NA,17,25,"w","r","0"
"3446",1,0,0,0,6.40766096115,NA,NA,17,25,"w","r","0"
"3447",1,0,0,0,5.3417160511,NA,NA,17,25,"w","r","0"
"3448",1,0,0,0,5.61101293564,NA,NA,17,25,"w","r","0"
"3449",1,0,0,0,5.99326491356,NA,NA,17,25,"w","r","0"
"3450",1,0,0,0,5.30801606178,NA,NA,17,25,"w","r","0"
"3451",1,0,0,0,5.00652003288,NA,NA,17,25,"w","r","0"
"3452",1,0,0,0,5.04080796242,NA,NA,17,25,"w","r","0"
"3453",1,0,0,0,4.17779707909,NA,NA,17,25,"w","r","0"
"3454",1,0,0,0,5.07411599159,NA,NA,17,25,"w","r","0"
"3455",1,0,0,0,4.49132609367,NA,NA,17,25,"w","r","0"
"3456",1,0,0,0,6.241574049,NA,NA,17,25,"w","r","0"
"3457",1,0,0,0,6.1438498497,NA,NA,17,25,"w","r","0"
"3458",1,0,0,0,4.69120597839,NA,NA,17,25,"w","r","0"
"3459",1,0,0,0,4.54353904724,NA,NA,17,25,"w","r","0"
"3460",1,0,0,0,4.27518796921,NA,NA,17,25,"w","r","0"
"3461",1,0,0,0,4.79347085953,NA,NA,17,25,"w","r","0"
"3462",1,0,0,0,4.54788994789,NA,NA,17,25,"w","r","0"
"3463",1,0,0,0,4.86274909973,NA,NA,17,25,"w","r","0"
"3464",1,0,0,0,5.17708492279,NA,NA,17,25,"w","r","0"
"3465",1,0,0,0,5.94476699829,NA,NA,17,25,"w","r","0"
"3466",1,0,0,0,4.99236989021,NA,NA,17,25,"w","r","0"
"3467",1,0,0,0,5.09180688858,NA,NA,17,25,"w","r","0"
"3468",1,0,0,0,4.02578496933,NA,NA,17,25,"w","r","0"
"3469",1,0,0,0,5.49346184731,NA,NA,17,25,"w","r","0"
"3470",1,0,0,0,5.84669804573,NA,NA,17,25,"w","r","0"
"3471",1,0,0,0,5.6278398037,NA,NA,17,25,"w","r","0"
"3472",1,0,0,0,5.29926800728,NA,NA,17,25,"w","r","0"
"3473",1,0,0,0,5.55333590508,NA,NA,17,25,"w","r","0"
"3474",1,0,0,0,5.32414579391,NA,NA,17,25,"w","r","0"
"3475",1,0,0,0,4.71138596535,NA,NA,17,25,"w","r","0"
"3476",1,0,0,0,4.72820091248,NA,NA,17,25,"w","r","0"
"3477",1,0,0,0,4.86597108841,NA,NA,17,25,"w","r","0"
"3478",1,0,0,0,4.10426592827,NA,NA,17,25,"w","r","0"
"3479",1,0,0,0,4.3921289444,NA,NA,17,25,"w","r","0"
"3480",1,0,0,0,3.94250798225,NA,NA,17,25,"w","r","0"
"3481",1,0,0,0,4.99047398567,NA,NA,17,25,"w","r","0"
"3482",1,0,0,0,4.74708199501,NA,NA,17,25,"w","r","0"
"3483",1,0,0,0,4.90986990929,NA,NA,17,25,"w","r","0"
"3484",1,0,0,0,5.26031398773,NA,NA,17,25,"w","r","0"
"3485",1,0,0,0,7.26237893105,NA,NA,17,25,"w","r","0"
"3486",1,0,0,0,5.06228590012,NA,NA,17,25,"w","r","0"
"3487",0,1,0,0,NA,NA,13.5072820187,17,25,"w","r","0"
"3488",0,1,0,0,NA,NA,14.2780919075,17,25,"w","r","0"
"3489",0,1,0,0,NA,NA,13.9180910587,17,25,"w","r","0"
"3490",0,1,0,0,NA,NA,12.8229169846,17,25,"w","r","0"
"3491",0,1,0,0,NA,NA,12.0783259869,17,25,"w","r","0"
"3492",0,1,0,0,NA,NA,11.5345790386,17,25,"w","r","0"
"3493",0,1,0,0,NA,NA,11.553716898,17,25,"w","r","0"
"3494",0,1,0,0,NA,NA,12.0091600418,17,25,"w","r","0"
"3495",0,1,0,0,NA,NA,11.0935659409,17,25,"w","r","0"
"3496",0,1,0,0,NA,NA,12.8305878639,17,25,"w","r","0"
"3497",0,1,0,0,NA,NA,13.1347169876,17,25,"w","r","0"
"3498",0,1,0,0,NA,NA,16.2170848846,17,25,"w","r","0"
"3499",0,1,0,0,NA,NA,11.8523209095,17,25,"w","r","0"
"3500",0,1,0,0,NA,NA,9.13027620316,17,25,"w","r","0"
"3501",0,1,0,0,NA,NA,9.01102185249,17,25,"w","r","0"
"3502",0,1,0,0,NA,NA,11.297399044,17,25,"w","r","0"
"3503",0,1,0,0,NA,NA,11.5943992138,17,25,"w","r","0"
"3504",0,1,0,0,NA,NA,8.51969003677,17,25,"w","r","0"
"3505",0,1,0,0,NA,NA,10.7040059566,17,25,"w","r","0"
"3506",0,1,0,0,NA,NA,7.77285790443,17,25,"w","r","0"
"3507",0,1,0,0,NA,NA,11.6764011383,17,25,"w","r","0"
"3508",0,1,0,0,NA,NA,19.7234508991,17,25,"w","r","0"
"3509",0,0,1,0,NA,8.93318009377,NA,17,25,"w","r","0"
"3510",0,0,1,0,NA,7.30451989174,NA,17,25,"w","r","0"
"3511",0,0,1,0,NA,8.07330298424,NA,17,25,"w","r","0"
"3512",0,0,1,0,NA,7.56034016609,NA,17,25,"w","r","0"
"3513",0,0,1,0,NA,9.46944403648,NA,17,25,"w","r","0"
"3514",0,0,1,0,NA,8.15523910522,NA,17,25,"w","r","0"
"3515",0,0,1,0,NA,6.48693394661,NA,17,25,"w","r","0"
"3516",0,0,1,0,NA,5.55236911774,NA,17,25,"w","r","0"
"3517",0,0,1,0,NA,8.27105808258,NA,17,25,"w","r","0"
"3518",0,0,1,0,NA,9.42369794846,NA,17,25,"w","r","0"
